ID,sid,RMSE,RMSE_lower_bound,RMSE_upper_bound,MAE,MAE_lower_bound,MAE_upper_bound,ME,ME_lower_bound,ME_upper_bound,R2,R2_lower_bound,R2_upper_bound,m,m_lower_bound,m_upper_bound,kendall_tau,kendall_tau_lower_bound,kendall_tau_upper_bound
DDM/FEP/MBAR/Paramchem/FM/RW/[wb97xd],26,3.9036466467723665,2.08111883346203,5.962047241490168,3.4057142857142857,1.8057489119210117,5.330113535560315,0.1942857142857138,-3.0104008697231572,3.073750542101633,0.5343896565426219,0.04701079899753031,0.9715995883458559,1.6752149602017874,0.12411207495767973,3.2103503414737604,0.6190476190476191,-0.1764705882352941,1.0
GFN2-xTB/MetaMD/GBSA/ensemble/Nobuffer,1,4.059141358887194,2.544928534747959,5.67509651814532,3.6000000000000005,1.9967965435358497,5.309297612909533,2.8942857142857146,0.4593432566735856,5.150640311338921,0.009066718471901282,0.00023929721582639606,0.9228281882473521,0.07999760073411309,-0.8917832878405954,1.1186494319328613,-0.04761904761904762,-0.8666666666666666,0.7894736842105262
APR/OPENFF1.2.0-AM1BCC/TIP3P/US/TI,31,4.067368401594047,2.202929739593008,5.8902536150661815,3.182857142857143,1.5279752351696323,5.381421366728332,2.8942857142857146,0.5278490169199911,5.218153576282907,0.11053713982748846,0.0003895814576887087,0.8923817461046506,0.3825014060632877,-0.4977319533367709,1.583391288142652,0.23809523809523814,-0.5789473684210525,0.8823529411764706
APR/OPENFF1.2.0-AM1BCC/TIP3P/US/MBAR,32,4.1352802634335255,2.4709812422955704,5.8803619178785045,3.451428571428571,1.8080059626328147,5.474459506533421,3.2085714285714277,0.973731719850318,5.404416603589676,0.14330818497580125,0.0005823303474831982,0.9159525124818801,0.3950336754104848,-0.4758342521743272,1.545099193637127,0.23809523809523814,-0.6470588235294117,0.8823529411764706
US/GAFF-AM1BCC/TIP3P/HRE-MD/emp_corr,11,4.146273714347102,1.9599699589122646,6.421647510029262,3.3699999999999997,1.6028019172246493,5.648272442024813,2.1957142857142857,-0.7016885615159794,5.078474204891486,0.7442472515851779,0.2793819634248095,0.9877731691501394,1.9959473439036057,0.8608909552087387,3.8538197794955833,0.4285714285714286,-0.2,1.0
LiGaMD/q4MD/TIP4P/enhanced-sampling,16,4.276061271778037,2.426465287523785,6.391346883079411,3.604285714285715,1.898302960619295,5.80485726371279,-2.3528571428571428,-5.21977946555569,0.5677661924085753,0.027055794465919974,0.0002834008081282012,0.953610086568651,-0.17170525485968197,-1.823910304076247,0.9745554825787228,-0.23809523809523814,-1.0,0.7647058823529412
DDM/FEP/MBAR/C36,17,4.444135782932702,2.512890343997094,6.228787034934691,3.757142857142857,1.9065221760179387,5.782609745408736,3.5799999999999996,1.3289686686036681,5.740130816409383,0.23554781804561312,0.001783159709118608,0.9311202383429825,0.5983792491544146,-0.41967858560872195,1.8458422964689618,0.23809523809523814,-0.411764705882353,1.0
GAFF-RESP/TIP3P/MD/xtb-GFN2B/Boltz-Avg,8,4.546626693023552,2.6383558275397396,6.420645163940466,3.9785714285714286,2.154287234804962,5.9285435626542276,-0.9214285714285716,-4.139536074717843,2.8094438751212456,0.0004980823006095807,0.00022626962970493655,0.9480927553424644,0.03773390894941769,-1.6974801327685431,1.6775534759238881,0.14285714285714288,-0.9999999999999999,0.9999999999999999
GAFF-RESP/TIP3P/MD-Classical/xtb-GFN2B,7,4.603996710933416,2.5017458757546733,6.870390360780642,3.8699999999999997,2.083112872293565,6.133327782690459,1.4985714285714284,-1.8963206700849622,4.900319487374027,0.013676960263347067,0.0001867193001582244,0.9400415487052571,-0.17599978500084876,-1.6190020366775877,1.4753348993300535,-0.23809523809523814,-1.0,0.6
DDM/FEP/MBAR/FM/[mp2s6],21,4.678355938330717,3.0805130822958366,6.216170427237095,4.089999999999999,2.3556556079100295,5.961439483212298,4.089999999999999,1.9998578021928697,5.934640766875921,0.37367075948186906,0.0029541014415609816,0.9594314974799251,0.7395515086552739,-0.296478518297529,2.0230325650176946,0.4285714285714286,-0.4666666666666666,1.0
MD/fmB3LYP(H)-fmMP2(G)/TIP3P/REUS/,13,4.68311099285812,3.1874438185216802,6.203895596389899,4.269999999999999,2.636945497947449,5.954340953915213,2.5242857142857145,-0.8577186861274783,5.256079239455808,0.15988613273660224,0.00247907039566254,0.938759457060691,0.7433809862852354,-0.37333459788805246,3.252448341633559,0.33333333333333337,-0.36842105263157887,0.9999999999999999
"DDM/FEP/MBAR/FM/[gfn2,s6]",23,5.13306786573933,3.644576880292578,6.676757690553527,4.7871428571428565,3.08941069577984,6.469483543911425,4.501428571428571,2.225877341826474,6.446525086489894,0.22646695300811887,0.0012709081021213674,0.9789121587089077,0.5228537865556981,-0.721440440024859,1.5166596951046734,0.4285714285714286,-0.6,1.0
"DDM/FEP/MBAR/FM/RW/[blyp,s6]",24,5.134133672921711,2.520099920533848,8.004727997087105,4.284285714285715,2.3152248612741424,6.872721427150743,0.08142857142857148,-4.289725481947105,3.4932208923108092,0.42493351233696874,0.013345927161616904,0.9813703756485358,1.800727335895666,-0.1358101517064757,4.063123037756138,0.5238095238095238,-0.2631578947368421,1.0
DDM/FEP/MBAR/FM/[pm6pm6],20,5.287481171867863,2.8733267231422155,7.443154900367381,4.220000000000001,1.9933977240996394,6.800396379688144,-3.9400000000000004,-6.679405508415635,-1.0990155243657838,0.13271001626433618,0.000680729115986198,0.9378546032845351,-0.3143069471211147,-1.6343901164157177,0.34659400247132965,-0.5238095238095238,-1.0,0.5294117647058824
"DDM/FEP/MBAR/FM/RW/[blyp,s6BLUR]",25,5.528323176412278,3.441677895706017,7.693535347569243,5.0128571428571425,3.1059377723908814,7.114880731924724,3.9014285714285712,0.6489955499365498,6.830311806560291,0.5560797491170872,0.06384099295979265,0.954745132706434,1.7313585609390163,0.3444532943416247,3.6253977064246805,0.5238095238095238,-0.29411764705882354,1.0
ABFE/Parsley-GAFF-BCC/TIP3P/MD/NoBuffer2,14,5.721021387329864,3.2393214064163187,13.269953483774248,5.160000000000001,2.5684174071282833,11.844873872462289,5.160000000000001,-1.0127225552878432,11.355717261235267,0.2215263306580244,0.0005272959251075944,0.9453866337262848,0.5141622900837097,-2.412083206395688,3.7419436183015358,0.33333333333333337,-0.7894736842105262,1.0
ABFE/Parsley-GAFF-BCC/TIP3P/MD/NoBuffer1,30,5.721021387329864,3.220400883493969,13.092368094338715,5.160000000000001,2.5261599399300474,11.73442275108438,5.160000000000001,-1.008754246648202,11.299832782511746,0.2215263306580244,0.0005837995687570329,0.947922663029662,0.5141622900837095,-2.408999635965902,3.718627026614855,0.33333333333333337,-0.7894736842105262,1.0
DDM/FEP/MBAR/FM/RW/[wb97xdBLUR],27,5.983650343107577,4.028488453828579,7.906804826783743,5.538571428571428,3.6521995542755428,7.515158214518702,4.398571428571428,0.974721406649748,7.299076179085504,0.6171009743722448,0.06333014996363776,0.9709168095679268,1.9216620213347708,0.33933832630745653,3.695556069735721,0.4285714285714286,-0.29411764705882354,1.0
EE-MCC/GAFF2-AM1-BCC/TIP3P/MD/,6,6.643948911818719,4.3874533498432955,8.824157671388996,5.965714285714286,3.6255321624106887,8.423085747172205,5.965714285714286,3.388013584167426,8.417381061513606,0.47973915532164046,0.043197385191131726,0.9506399664349646,1.2101141520854142,0.10739354520991563,2.6474555862827316,0.39036002917941326,-0.29411764705882354,1.0
US/GAFF-AM1BCC/TIP3P/HRE-MD,12,9.358895691876716,5.050752244482174,18.18668318241271,8.79857142857143,4.074044776773856,16.524820669232035,8.79857142857143,1.2384589725791266,16.368677441490824,0.7008255137387409,0.0013179392282548557,0.973679094323065,1.7737391000883362,-1.7620024313419458,5.591897061937988,0.5238095238095238,-0.6,1.0
